latlong,beautiful,boring,depressing,lively,safe,wealthy,lat,lon,node_id,division,lat_trans,lon_trans,ismtpn
"-38.74120652,-72.64776541333333",-0.2748547737830895,-0.0550615333124097,0.0883673287133646,0.3001373771190161,0.107618257745695,0.0384021332854689,-38.74120652,-72.64776541333333,1673921785,Temuco,-8087112.253081459,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64839124000001",-0.1440828736556603,-0.3166006852009219,-0.030865341168885,0.5229959671099496,0.2552117539492031,0.2175077077370137,-38.74120652,-72.64839124000001,1025490726,Temuco,-8087181.9197873175,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64901706666667",-0.5565899398870293,0.2438850957023741,0.5710645797202163,-0.3130948690339072,-0.384922653101035,-0.4149203379276542,-38.74120652,-72.64901706666667,1025490799,Temuco,-8087251.586493175,-4684669.130870835,0.793252937524362
"-38.74120652,-72.64964289333334",0.4546917524857581,-0.2922191919860324,-0.4736893107213111,0.3578069662604008,0.2834625532324915,0.4582923104012195,-38.74120652,-72.64964289333334,7903407979,Temuco,-8087321.253199033,-4684669.130870835,0.793252937524362
"-38.74159156,-72.63587470666667",-0.2941723491663721,0.0145132000211969,0.1182942925704235,0.2336076206759296,0.1102166479789832,0.0113084191790149,-38.74159156,-72.63587470666667,8517693908,Temuco,-8085788.585670154,-4684724.084257775,0.793252937524362
"-38.74159156,-72.63650053333333",-0.0433967367640648,-0.0107749533098597,0.0113371847056804,0.0154398115686582,0.0201131392635738,-0.0282475169315599,-38.74159156,-72.63650053333333,1055896912,Temuco,-8085858.252376011,-4684724.084257775,0.793252937524362
"-38.74159156,-72.63775218666667",0.7623491346877969,-0.3653286149760255,-0.6714727475786972,0.627432178575368,0.7232831054364528,0.8404411553432465,-38.74159156,-72.63775218666667,1036363141,Temuco,-8085997.585787728,-4684724.084257775,0.793252937524362
"-38.74159156,-72.63837801333334",0.9000961426916936,-0.1719244756089771,-0.7046686478471584,0.3539848045138831,0.5972366147699781,0.7260188972040242,-38.74159156,-72.63837801333334,1036363141,Temuco,-8086067.252493586,-4684724.084257775,0.793252937524362
"-38.74159156,-72.63900384",0.3437611971001701,-0.0922023803159647,-0.3223062914720573,0.2527117162577377,0.3642931642796925,0.3774113127263598,-38.74159156,-72.63900384,1036363141,Temuco,-8086136.919199443,-4684724.084257775,0.793252937524362
"-38.74159156,-72.63962966666666",0.2959536180355502,0.0176461069785646,-0.2068601055602261,-0.0566826028433795,0.0020098417232645,0.0334702912754929,-38.74159156,-72.63962966666666,7519741558,Temuco,-8086206.585905302,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64025549333334",-0.193240535087932,0.2492645047099276,0.2080490898378033,-0.2302529790539429,-0.1058097722571358,-0.2023327978717171,-38.74159156,-72.64025549333334,747612197,Temuco,-8086276.252611161,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64088132",-0.2843113522501699,0.1303579544555346,0.2340889669040871,-0.0202940399037645,0.05000010016759,-0.053368025431975,-38.74159156,-72.64088132,8576509855,Temuco,-8086345.919317018,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64150714666667",-0.4871879161399541,0.2931482828013109,0.4487289868993727,-0.2842037615984214,-0.2531766910311583,-0.3273852195174807,-38.74159156,-72.64150714666667,1055895931,Temuco,-8086415.586022877,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64213297333333",0.1374753568860329,-0.3285737510301323,-0.263128456412371,0.5505724078116918,0.4903097107388059,0.4798494089979872,-38.74159156,-72.64213297333333,3064043744,Temuco,-8086485.252728735,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64275880000001",-0.4138805591930481,0.1189175253668916,0.2714637856569337,0.0501614025957743,-0.0404906312166239,-0.086726565942903,-38.74159156,-72.64275880000001,7951733799,Temuco,-8086554.919434593,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64338462666667",-0.5076714207615245,-0.0260736640183619,0.3012835540143916,0.2499771605347378,-0.043940836838944,-0.0013890607137758,-38.74159156,-72.64338462666667,3064068281,Temuco,-8086624.586140452,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64401045333334",-0.2971343744289338,0.1139774507102246,0.2128657761665371,-0.0184126007027007,-0.0915732043985118,-0.0884562796324117,-38.74159156,-72.64401045333334,3064116123,Temuco,-8086694.25284631,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64463628",-0.355603437310847,-0.2124590361021834,0.1592784382068384,0.3374520229390858,0.0648453931923662,-0.0062298318394655,-38.74159156,-72.64463628,3064116121,Temuco,-8086763.919552167,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64526210666668",-0.2638399749977471,-0.3089616073133127,0.0560374793405102,0.4235624573284717,0.0864292483008632,0.0494199606318173,-38.74159156,-72.64526210666668,3064116113,Temuco,-8086833.586258028,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64588793333334",-0.0914674013104437,-0.2995585466850996,0.00307108744216,0.3130935755197601,-0.0046060413705513,0.0800820595904503,-38.74159156,-72.64588793333334,1673921761,Temuco,-8086903.252963885,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64651376",-0.4045897753102705,0.299942898988182,0.3857036808578342,-0.2461580867805155,-0.1786818005118866,-0.2822988580881123,-38.74159156,-72.64651376,1673921809,Temuco,-8086972.919669742,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64713958666667",0.1203134016173461,-0.1062088802065805,-0.1229082319332115,0.1695559086603357,0.1413795304356746,0.2261991863437278,-38.74159156,-72.64713958666667,1673921771,Temuco,-8087042.5863756,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64776541333333",-0.1897380240529644,-0.0294888410478511,0.0744292435547147,0.2027338517691028,0.1256967407242766,0.0131464125773275,-38.74159156,-72.64776541333333,1673921799,Temuco,-8087112.253081459,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64839124000001",-0.2477386161493,-0.0229747446952232,0.1376356841681425,0.0873697392357484,-0.0095388072465363,-0.059869559057768,-38.74159156,-72.64839124000001,1025490850,Temuco,-8087181.9197873175,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64901706666667",0.3412210468224481,-0.057395422456798,-0.3147423484097293,0.2325776190831361,0.4113850850088085,0.4541314744945457,-38.74159156,-72.64901706666667,1025490778,Temuco,-8087251.586493175,-4684724.084257775,0.793252937524362
"-38.74159156,-72.64964289333334",0.0316233064403816,-0.2031362927787952,-0.1609387957693668,0.4203004893421382,0.2693010580915627,0.2981821799515654,-38.74159156,-72.64964289333334,1025490788,Temuco,-8087321.253199033,-4684724.084257775,0.793252937524362
"-38.7419766,-72.63587470666667",-0.4091136355950873,0.199205032958629,0.286229093474164,-0.2352564687769975,-0.2435318515063036,-0.3704915106227262,-38.7419766,-72.63587470666667,1093024278,Temuco,-8085788.585670154,-4684779.037941022,0.793252937524362
"-38.7419766,-72.63650053333333",-0.1982122757433666,0.0501815770422479,0.1366090144218739,0.0172912757217065,0.0010618772361077,-0.0343763470931937,-38.7419766,-72.63650053333333,1055896912,Temuco,-8085858.252376011,-4684779.037941022,0.793252937524362
"-38.7419766,-72.63712636000001",0.6656178782271951,-0.4769733871257863,-0.654990894759448,0.5942561039096208,0.4690069909563203,0.720326661489421,-38.7419766,-72.63712636000001,1055896754,Temuco,-8085927.91908187,-4684779.037941022,0.793252937524362
"-38.7419766,-72.63775218666667",0.541180624570115,-0.3275038892177819,-0.4931020116368021,0.477928260713069,0.4773708553942488,0.596172652408054,-38.7419766,-72.63775218666667,1055896754,Temuco,-8085997.585787728,-4684779.037941022,0.793252937524362
"-38.7419766,-72.63837801333334",0.9261864098460282,-0.4065726577887549,-0.8255413573119164,0.5812718229151521,0.6843291461462724,0.8101448436024432,-38.7419766,-72.63837801333334,3064129857,Temuco,-8086067.252493586,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64025549333334",0.2087409422889128,0.2609478830549188,-0.0705758594262722,-0.1739898067647327,0.2135474772288761,0.0940385529146972,-38.7419766,-72.64025549333334,8515771663,Temuco,-8086276.252611161,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64088132",-0.0641447049382071,0.1834306841794808,0.1288899154491449,-0.2271628167143284,-0.0772571301323765,-0.170474927947011,-38.7419766,-72.64088132,8576509855,Temuco,-8086345.919317018,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64150714666667",-0.2113239815648993,0.2428983262143411,0.1540958337776468,-0.0462893605383354,0.1224138627342332,-0.0254242871548415,-38.7419766,-72.64150714666667,1055897441,Temuco,-8086415.586022877,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64213297333333",0.2712023296072416,-0.0742126460389464,-0.2332621755654327,0.3216485014208443,0.4407952211194361,0.4466265131179407,-38.7419766,-72.64213297333333,1674045286,Temuco,-8086485.252728735,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64275880000001",0.1755896972735566,-0.0484973142421665,-0.1732261867856512,0.165110040611113,0.2825285075697601,0.2293326348812074,-38.7419766,-72.64275880000001,1674045285,Temuco,-8086554.919434593,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64338462666667",-0.5656011260546461,-0.1661125123953558,0.2749351840731657,0.3071490741598826,-0.0935701256741212,-0.1012680869595963,-38.7419766,-72.64338462666667,3064068281,Temuco,-8086624.586140452,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64401045333334",-0.5943002991232051,-0.0290986835516554,0.4187017156087682,0.0881578256300972,-0.2645800915205392,-0.2539759683511164,-38.7419766,-72.64401045333334,3064068282,Temuco,-8086694.25284631,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64463628",-0.6340034628078162,-0.1162480421697838,0.3623391284266428,0.1498428505071813,-0.2823736096165663,-0.3879200689579993,-38.7419766,-72.64463628,3064116123,Temuco,-8086763.919552167,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64526210666668",-0.2505267280781842,0.1589134323198748,0.2256371930323673,-0.2032208460443596,-0.151143109190234,-0.2535132221340566,-38.7419766,-72.64526210666668,7951733707,Temuco,-8086833.586258028,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64588793333334",-0.2515280529057759,0.0200002025743976,0.1975353936929387,0.029482947457029,-0.1622685237842966,-0.2072466340156415,-38.7419766,-72.64588793333334,3064116120,Temuco,-8086903.252963885,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64713958666667",0.0648768334577938,-0.216000200969074,-0.1890587897648079,0.388785033145768,0.2773666119541706,0.2904160267349764,-38.7419766,-72.64713958666667,1673921771,Temuco,-8087042.5863756,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64776541333333",-0.0314565468325689,-0.392939972881145,-0.1791673029289342,0.5160653428388962,0.2725426437402212,0.282026852337875,-38.7419766,-72.64776541333333,6146423551,Temuco,-8087112.253081459,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64839124000001",-0.1989438771053457,-0.0672412268903337,0.1067688309174654,-0.0117552523257176,-0.1308715411575101,-0.1549290282712114,-38.7419766,-72.64839124000001,1025490827,Temuco,-8087181.9197873175,-4684779.037941022,0.793252937524362
"-38.7419766,-72.64901706666667",-0.2878199197211877,0.0785535767618595,0.233339198479606,-0.0388113987728115,-0.0726147885621055,-0.132477229996498,-38.7419766,-72.64901706666667,1025490815,Temuco,-8087251.586493175,-4684779.037941022,0.793252937524362
"-38.74236164,-72.63650053333333",-0.0059495331342049,-0.1248523314242003,-0.0603632647158316,0.1882549738008405,0.0964715985603898,0.0462615526852325,-38.74236164,-72.63650053333333,1055896242,Temuco,-8085858.252376011,-4684833.991920576,0.793252937524362
"-38.74236164,-72.63712636000001",0.4863170272199397,-0.3669573778331747,-0.4795026957441894,0.5869543556601795,0.544257569615485,0.7473739981113812,-38.74236164,-72.63712636000001,1055897761,Temuco,-8085927.91908187,-4684833.991920576,0.793252937524362
"-38.74236164,-72.63775218666667",0.5830016487606495,-0.114210742634414,-0.5009163668973549,0.2863569399886079,0.4855836200346264,0.5692769245528049,-38.74236164,-72.63775218666667,3232928067,Temuco,-8085997.585787728,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64088132",-0.1416710442148929,0.1343970274510949,0.1302960441302796,-0.0111156855605214,0.0771121688121243,-0.013639095820515,-38.74236164,-72.64088132,8515771665,Temuco,-8086345.919317018,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64150714666667",-0.136867143082078,0.1285591462353784,0.1237345909184219,-0.0047463330375778,0.0682942402001027,0.0592196641890137,-38.74236164,-72.64150714666667,8576509856,Temuco,-8086415.586022877,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64213297333333",-0.0330966929213556,0.0041103130845278,0.0290362672523079,0.0610866452419143,0.1146265665833428,0.0150178481780307,-38.74236164,-72.64213297333333,1674047514,Temuco,-8086485.252728735,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64275880000001",-0.131387172216514,0.0810820845423518,0.1097962302610593,0.134416770155588,0.1857829764597252,0.0908734958866415,-38.74236164,-72.64275880000001,1674045285,Temuco,-8086554.919434593,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64338462666667",-0.423310889974916,-0.0414707779416937,0.280766106203572,0.0814725049570908,-0.1485211599042952,-0.2462699779356607,-38.74236164,-72.64338462666667,3064059543,Temuco,-8086624.586140452,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64401045333334",-0.4469370491804503,0.0518123947145738,0.3021924835788987,0.0527394470096378,-0.0324949703855792,-0.1432511765105588,-38.74236164,-72.64401045333334,7888104481,Temuco,-8086694.25284631,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64463628",-0.490681491305112,0.008199337471112,0.3169169461866967,0.1552440240974328,-0.0330426498331242,-0.051961714020865,-38.74236164,-72.64463628,3064116114,Temuco,-8086763.919552167,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64526210666668",-0.1930775981201489,-0.0084044841698054,0.0939773498934199,0.1034987557118696,0.0256739235314578,0.0209482328519892,-38.74236164,-72.64526210666668,8512047224,Temuco,-8086833.586258028,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64588793333334",-0.3645798227178372,0.2452241499628625,0.2773896607467949,-0.0107668603221318,0.0650798228881099,-0.0613066293195561,-38.74236164,-72.64588793333334,3064116119,Temuco,-8086903.252963885,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64651376",-0.1034758702976101,-0.1583198512145536,-0.0201807703488368,0.2894034699737342,0.1507760700397025,0.1571483084250355,-38.74236164,-72.64651376,3064116116,Temuco,-8086972.919669742,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64713958666667",0.4839124173729572,-0.3407513580473764,-0.3733019141694988,0.3776616233525507,0.275721401666527,0.4036818302919003,-38.74236164,-72.64713958666667,1674050993,Temuco,-8087042.5863756,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64776541333333",-0.061385542446235,0.0290962062504021,0.0431703484973309,0.0931605265042052,0.1322886196327464,0.1085028177647036,-38.74236164,-72.64776541333333,1025490846,Temuco,-8087112.253081459,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64839124000001",-0.5951726266596975,0.176268236095905,0.4682536548310505,-0.2016822072584176,-0.316655293354996,-0.3806541095346538,-38.74236164,-72.64839124000001,1025490703,Temuco,-8087181.9197873175,-4684833.991920576,0.793252937524362
"-38.74236164,-72.64901706666667",-0.1422971142786158,0.1370978639419624,0.1164324480372591,-0.1007674353651471,0.0038210142481096,-0.1239975997394162,-38.74236164,-72.64901706666667,1025490797,Temuco,-8087251.586493175,-4684833.991920576,0.793252937524362
"-38.74274668,-72.63650053333333",-0.0720457730064725,-0.092137453373137,-0.0061614695412812,0.1281926482118021,0.0835636338844305,0.0473882296217191,-38.74274668,-72.63650053333333,8576747547,Temuco,-8085858.252376011,-4684888.94619645,0.793252937524362
"-38.74274668,-72.63712636000001",0.8346587999405974,-0.2751799439966106,-0.6532230243572696,0.3772192132870899,0.5664737306506624,0.6196013584621123,-38.74274668,-72.63712636000001,1055897761,Temuco,-8085927.91908187,-4684888.94619645,0.793252937524362
"-38.74274668,-72.64150714666667",0.3867679921341489,-0.0075476169066518,-0.287958844052314,0.2258395263482948,0.4546663762886376,0.4727371614402167,-38.74274668,-72.64150714666667,1674047516,Temuco,-8086415.586022877,-4684888.94619645,0.793252937524362
"-38.74274668,-72.64213297333333",-0.2197461310053663,0.0545156414330655,0.1395050687221319,0.0028408467276046,0.0137886548801287,-0.0667483723399198,-38.74274668,-72.64213297333333,1674047518,Temuco,-8086485.252728735,-4684888.94619645,0.793252937524362
